home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
Tampa Bay Lightning,16,38,0.0,0.0,3.0,38.6,10,16,3,36,5,New York Islanders,0
Carolina Hurricanes,4,22,0.0,0.0,2.0,45.9,17,2,6,18,2,New York Islanders,1
New York Islanders,6,31,0.0,0.0,1.0,39.1,26,5,11,16,6,Tampa Bay Lightning,1
New York Islanders,4,27,0.0,0.0,2.0,34.0,20,1,11,19,4,Philadelphia Flyers,0
Washington Capitals,2,40,0.0,0.0,3.0,61.4,13,5,13,16,5,New York Islanders,2
New York Islanders,8,19,0.0,0.0,1.0,32.1,19,5,14,19,4,Montréal Canadiens,2
Carolina Hurricanes,8,26,0.0,0.0,4.0,48.6,17,12,9,44,2,New York Islanders,1
Carolina Hurricanes,12,26,0.0,0.0,0.0,53.6,17,7,5,54,4,New York Islanders,3
New York Islanders,40,31,0.0,0.0,4.0,50.8,14,5,11,28,5,Carolina Hurricanes,1
New York Islanders,10,29,40.0,2.0,5.0,46.7,21,7,9,42,2,Carolina Hurricanes,5
Carolina Hurricanes,8,22,0.0,0.0,3.0,47.1,22,13,5,33,2,New York Islanders,3
New York Islanders,6,41,0.0,0.0,2.0,43.3,25,13,13,31,1,Carolina Hurricanes,2
