abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
DAL,STL,2,14,0.396,27,19,Blues,2,0/1,8,0.604,22,0,25,Stars,2,0/1
WSH,STL,2,18,0.5670000000000001,16,19,Blues,13,1/6,9,0.433,17,3,15,Capitals,17,1/4
WPG,STL,4,14,0.509,28,19,Blues,8,0/3,11,0.491,26,3,52,Jets,6,0/4
STL,CBJ,3,9,0.364,18,29,Blue Jackets,4,0/2,12,0.636,19,5,19,Blues,4,1/2
STL,DAL,2,9,0.38799999999999996,16,25,Stars,16,1/5,11,0.612,16,1,19,Blues,12,0/8
DET,STL,1,0,0.0,0,19,Blues,14,0/7,0,0.0,0,4,17,Red Wings,18,1/5
STL,WSH,3,6,0.474,8,15,Capitals,11,0/5,11,0.526,27,4,19,Blues,15,1/3
STL,WSH,3,6,0.49200000000000005,25,15,Capitals,4,1/3,12,0.508,23,2,19,Blues,6,1/2
STL,DAL,2,10,0.49200000000000005,22,25,Stars,4,0/2,12,0.508,18,3,19,Blues,4,0/2
TOR,STL,3,18,0.5,26,19,Blues,6,0/3,9,0.5,15,2,10,Maple Leafs,8,0/2
OTT,STL,6,17,0.446,32,19,Blues,0,1/4,13,0.5539999999999999,32,4,9,Senators,8,0/0
MTL,STL,3,20,0.565,26,19,Blues,8,1/2,6,0.435,30,6,8,Canadiens,4,0/4
NYI,STL,2,22,0.614,22,19,Blues,2,1/2,18,0.386,33,3,2,Islanders,4,0/1
STL,VAN,4,11,0.534,15,23,Canucks,8,1/5,11,0.466,11,3,19,Blues,10,0/4
STL,MTL,5,11,0.40700000000000003,12,8,Canadiens,6,2/5,2,0.593,16,2,19,Blues,10,0/3
STL,COL,1,11,0.373,19,21,Avalanche,12,1/5,14,0.627,19,3,19,Blues,12,1/5
STL,LAK,2,19,0.511,19,26,Kings,13,0/3,4,0.489,23,5,19,Blues,11,3/4
BOS,STL,0,8,0.596,27,19,Blues,12,0/4,11,0.40399999999999997,22,3,6,Bruins,12,1/4
DET,STL,5,16,0.578,20,19,Blues,6,2/4,7,0.42200000000000004,13,4,17,Red Wings,8,1/3
STL,MIN,1,14,0.418,18,30,Wild,6,0/3,11,0.5820000000000001,13,2,19,Blues,6,0/3
STL,CBJ,3,15,0.544,14,29,Blue Jackets,8,1/3,7,0.456,21,4,19,Blues,6,2/4
MIN,STL,4,12,0.39,13,19,Blues,4,0/3,17,0.61,21,3,30,Wild,6,1/2
VAN,STL,2,13,0.462,16,19,Blues,10,0/2,12,0.5379999999999999,29,1,23,Canucks,6,0/4
EDM,STL,5,15,0.59,20,19,Blues,6,2/3,21,0.41,15,2,22,Oilers,6,1/3
CGY,STL,3,12,0.469,19,19,Blues,6,2/4,8,0.531,19,2,20,Flames,10,0/2
STL,ARI,3,17,0.39,10,53,Coyotes,6,1/3,5,0.61,22,2,19,Blues,6,0/3
CBJ,STL,2,11,0.456,18,19,Blues,6,1/3,18,0.544,16,3,29,Blue Jackets,6,1/3
STL,ANA,4,14,0.545,19,24,Ducks,10,0/2,4,0.455,29,1,19,Blues,6,0/4
STL,TBL,1,14,0.45299999999999996,33,14,Lightning,10,0/2,15,0.547,18,3,19,Blues,6,0/4
STL,CGY,0,6,0.44799999999999995,20,20,Flames,9,0/4,11,0.552,10,5,19,Blues,13,1/2
STL,NSH,4,18,0.5479999999999999,20,18,Predators,6,0/3,7,0.452,26,2,19,Blues,6,1/3
NSH,STL,2,17,0.391,15,19,Blues,11,0/3,10,0.609,22,3,18,Predators,11,0/3
TBL,STL,4,12,0.5379999999999999,21,19,Blues,8,1/2,4,0.462,22,3,14,Lightning,4,1/4
DAL,STL,3,17,0.474,20,19,Blues,0,0/2,26,0.526,34,1,25,Stars,4,0/0
STL,PIT,2,11,0.551,13,5,Penguins,6,0/2,8,0.449,14,5,19,Blues,4,1/3
CHI,STL,4,12,0.5379999999999999,27,19,Blues,4,1/2,14,0.462,30,0,16,Blackhawks,4,0/2
PIT,STL,0,8,0.48100000000000004,46,19,Blues,10,0/4,10,0.519,37,3,5,Penguins,8,0/5
STL,TOR,5,14,0.426,9,10,Maple Leafs,13,2/2,19,0.574,24,2,19,Blues,9,0/4
BUF,STL,2,8,0.5579999999999999,24,19,Blues,4,0/2,7,0.442,18,5,7,Sabres,4,0/2
STL,VGK,2,5,0.5479999999999999,14,54,Golden Knights,0,0/3,14,0.452,18,4,19,Blues,6,0/0
STL,CHI,3,15,0.5660000000000001,12,16,Blackhawks,6,0/4,7,0.434,17,4,19,Blues,8,0/3
STL,COL,2,13,0.442,20,21,Avalanche,8,1/2,9,0.5579999999999999,17,5,19,Blues,6,2/3
STL,EDM,1,13,0.509,11,22,Oilers,10,0/4,3,0.491,19,2,19,Blues,8,0/5
SJS,STL,5,14,0.534,11,19,Blues,6,1/2,5,0.466,18,2,28,Sharks,4,1/3
LAK,STL,4,16,0.5329999999999999,6,19,Blues,10,2/2,6,0.467,17,1,26,Kings,4,1/5
WPG,STL,5,13,0.536,17,19,Blues,8,1/2,10,0.46399999999999997,23,4,52,Jets,6,1/3
STL,WPG,1,13,0.364,21,52,Jets,4,0/3,11,0.636,20,4,19,Blues,6,1/2
ARI,STL,1,13,0.563,31,19,Blues,8,0/4,12,0.43799999999999994,18,3,53,Coyotes,8,2/4
COL,STL,3,8,0.391,16,19,Blues,10,1/3,13,0.609,14,7,21,Avalanche,6,3/5
VGK,STL,4,19,0.632,29,19,Blues,10,2/3,10,0.368,37,5,54,Golden Knights,12,0/2
STL,SJS,2,15,0.431,27,28,Sharks,6,1/1,12,0.569,16,3,19,Blues,2,0/3
