home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
San Jose Sharks,8,41,0.5,2.0,4.0,0.349,13,16,5,11,1,Edmonton Oilers,7
Vegas Golden Knights,4,37,0.0,0.0,1.0,0.531,13,11,9,30,3,Edmonton Oilers,4
Edmonton Oilers,6,31,0.25,1.0,4.0,0.5,13,15,12,43,5,Seattle Kraken,2
Edmonton Oilers,24,31,0.0,0.0,2.0,0.55,19,6,15,27,5,Tampa Bay Lightning,3
Vancouver Canucks,6,29,1.0,1.0,1.0,0.547,12,6,4,16,2,Edmonton Oilers,4
Edmonton Oilers,2,27,0.0,0.0,2.0,0.434,24,10,10,32,2,Columbus Blue Jackets,3
Edmonton Oilers,11,29,0.33299999999999996,1.0,3.0,0.426,17,8,16,27,7,Chicago Blackhawks,3
Detroit Red Wings,18,27,0.25,1.0,4.0,0.491,12,2,6,20,2,Edmonton Oilers,5
Philadelphia Flyers,6,35,0.0,0.0,0.0,0.48100000000000004,17,5,8,13,1,Edmonton Oilers,1
Ottawa Senators,13,40,0.2,1.0,5.0,0.508,13,4,11,25,3,Edmonton Oilers,6
Montréal Canadiens,15,31,0.16699999999999998,1.0,6.0,0.725,14,6,13,9,6,Edmonton Oilers,2
Edmonton Oilers,6,23,1.0,2.0,2.0,0.462,19,4,9,28,4,Detroit Red Wings,4
Edmonton Oilers,8,38,0.5,2.0,4.0,0.484,17,9,7,29,4,New York Rangers,4
Colorado Avalanche,8,40,0.0,0.0,1.0,0.46799999999999997,15,7,2,27,6,Edmonton Oilers,5
Edmonton Oilers,8,26,0.0,0.0,3.0,0.44799999999999995,17,9,12,20,4,Philadelphia Flyers,2
Pittsburgh Penguins,8,44,0.667,2.0,3.0,0.41100000000000003,11,8,6,18,2,Edmonton Oilers,7
Columbus Blue Jackets,10,47,0.25,1.0,4.0,0.639,8,4,4,17,6,Edmonton Oilers,5
Edmonton Oilers,4,28,0.0,0.0,5.0,0.429,15,10,21,23,2,Boston Bruins,3
Edmonton Oilers,13,28,0.33299999999999996,1.0,3.0,0.565,13,5,6,22,5,Toronto Maple Leafs,2
Edmonton Oilers,20,28,0.33299999999999996,1.0,3.0,0.49200000000000005,12,13,11,25,6,Winnipeg Jets,3
Winnipeg Jets,11,35,0.667,2.0,3.0,0.493,15,6,6,13,7,Edmonton Oilers,5
Buffalo Sabres,4,37,0.0,0.0,1.0,0.647,7,7,6,24,2,Edmonton Oilers,3
