home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
Tampa Bay Lightning,26,30,0.0,0.0,2.0,0.306,17,5,1,34,5,Colorado Avalanche,0
Dallas Stars,10,31,0.0,0.0,1.0,0.491,15,2,14,15,1,Tampa Bay Lightning,3
Colorado Avalanche,9,35,0.0,0.0,4.0,0.537,11,7,8,31,3,Tampa Bay Lightning,3
Arizona Coyotes,4,47,0.0,0.0,5.0,0.479,14,4,9,20,0,Tampa Bay Lightning,0
Vegas Golden Knights,6,24,0.33299999999999996,1.0,3.0,0.545,15,7,8,25,5,Tampa Bay Lightning,4
Tampa Bay Lightning,30,25,0.0,0.0,4.0,0.382,13,6,3,31,6,Anaheim Ducks,1
Tampa Bay Lightning,6,23,0.5,1.0,2.0,0.547,9,5,3,42,5,Buffalo Sabres,6
Detroit Red Wings,8,18,0.0,0.0,2.0,0.519,29,3,5,9,0,Tampa Bay Lightning,3
Pittsburgh Penguins,4,29,0.33299999999999996,1.0,3.0,0.455,15,6,14,28,7,Tampa Bay Lightning,3
Tampa Bay Lightning,10,41,0.0,0.0,2.0,0.462,22,6,6,27,1,Florida Panthers,4
Tampa Bay Lightning,10,32,0.0,0.0,5.0,0.5,9,8,9,28,4,Pittsburgh Penguins,5
Buffalo Sabres,17,36,0.2,1.0,5.0,0.627,12,6,13,28,5,Tampa Bay Lightning,3
Carolina Hurricanes,22,14,0.0,0.0,2.0,0.45899999999999996,12,8,15,18,6,Tampa Bay Lightning,0
Tampa Bay Lightning,23,35,0.0,0.0,3.0,0.375,23,10,6,27,5,Philadelphia Flyers,2
Tampa Bay Lightning,75,21,0.5,1.0,2.0,0.522,18,10,3,33,3,Vegas Golden Knights,4
Tampa Bay Lightning,7,23,0.0,0.0,2.0,0.429,14,11,5,36,3,Chicago Blackhawks,1
Tampa Bay Lightning,6,22,0.5,1.0,2.0,0.5489999999999999,12,6,4,42,2,Winnipeg Jets,3
New Jersey Devils,4,30,0.0,0.0,2.0,0.40399999999999997,19,8,10,12,1,Tampa Bay Lightning,4
New Jersey Devils,8,24,0.33299999999999996,1.0,3.0,0.40399999999999997,19,7,11,16,3,Tampa Bay Lightning,3
Tampa Bay Lightning,4,21,0.5,1.0,2.0,0.38299999999999995,20,12,11,37,5,Montréal Canadiens,3
Tampa Bay Lightning,8,39,0.0,0.0,1.0,0.623,16,14,8,13,2,New Jersey Devils,5
Montréal Canadiens,6,33,0.5,1.0,2.0,0.574,8,9,8,16,3,Tampa Bay Lightning,2
Ottawa Senators,18,29,0.25,1.0,4.0,0.528,9,8,10,27,7,Tampa Bay Lightning,2
Boston Bruins,21,27,0.0,0.0,5.0,0.34,18,6,6,35,2,Tampa Bay Lightning,1
