abbrev,away_abbrev,away_away_goals,away_blocks,away_faceoffWinningPctg,away_hits,away_id,away_name,away_pim,away_powerPlayConversion,blocks,faceoffWinningPctg,hits,home_goals,id,name,pim,powerPlayConversion
EDM,WPG,0,17,0.47100000000000003,34,52,Jets,0,0/2,9,0.529,34,2,22,Oilers,4,0/0
VAN,EDM,2,5,0.721,22,22,Oilers,4,0/2,31,0.27899999999999997,26,4,23,Canucks,4,0/2
EDM,VAN,6,10,0.561,21,23,Canucks,8,2/6,14,0.439,19,1,22,Oilers,12,0/4
EDM,CGY,2,13,0.569,31,20,Flames,2,0/4,11,0.431,25,6,22,Oilers,8,1/1
EDM,ARI,4,11,0.298,23,53,Coyotes,4,0/5,17,0.7020000000000001,25,2,22,Oilers,10,0/2
WPG,EDM,5,9,0.45299999999999996,16,22,Oilers,2,2/4,12,0.547,10,3,52,Jets,8,0/1
CGY,EDM,2,8,0.475,13,22,Oilers,8,1/5,12,0.525,18,3,20,Flames,10,1/4
EDM,VAN,2,17,0.51,21,23,Canucks,4,0/4,18,0.49,24,3,22,Oilers,8,0/2
EDM,LAK,5,12,0.517,33,26,Kings,12,1/5,18,0.483,26,6,22,Oilers,10,2/5
NYI,EDM,5,17,0.42,12,22,Oilers,4,2/5,16,0.58,19,2,2,Islanders,10,0/2
NJD,EDM,4,14,0.47200000000000003,26,22,Oilers,4,2/3,12,0.528,31,3,1,Devils,6,0/2
NYR,EDM,4,9,0.5,18,22,Oilers,8,1/2,11,0.5,21,1,3,Rangers,4,0/4
CHI,EDM,1,16,0.518,31,22,Oilers,8,1/3,13,0.48200000000000004,36,3,16,Blackhawks,8,0/3
EDM,PHI,3,9,0.5,23,4,Flyers,4,2/6,19,0.5,23,6,22,Oilers,12,2/2
EDM,DET,1,18,0.48100000000000004,15,17,Red Wings,4,0/1,12,0.519,24,2,22,Oilers,2,0/2
WPG,EDM,0,18,0.49,14,22,Oilers,8,0/2,12,0.51,17,1,52,Jets,4,0/4
MIN,EDM,0,19,0.49,14,22,Oilers,8,0/2,9,0.51,12,3,30,Wild,6,1/3
EDM,WSH,3,21,0.507,19,15,Capitals,6,1/2,14,0.493,20,4,22,Oilers,6,0/2
EDM,FLA,6,17,0.537,11,13,Panthers,6,0/1,13,0.46299999999999997,22,2,22,Oilers,2,1/3
DET,EDM,1,8,0.41100000000000003,23,22,Oilers,8,0/3,11,0.589,22,3,17,Red Wings,8,1/3
