home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
Tampa Bay Lightning,4,21,0.5,1.0,2.0,0.38299999999999995,20,12,11,37,5,Montréal Canadiens,3
Montréal Canadiens,6,33,0.5,1.0,2.0,0.574,8,9,8,16,3,Tampa Bay Lightning,2
Boston Bruins,14,31,0.4,2.0,5.0,0.48100000000000004,10,13,12,28,4,Montréal Canadiens,2
Montréal Canadiens,6,23,0.0,0.0,4.0,0.62,17,3,13,18,8,Columbus Blue Jackets,2
Buffalo Sabres,8,41,0.0,0.0,3.0,0.49200000000000005,13,10,8,16,3,Montréal Canadiens,3
Philadelphia Flyers,4,29,0.0,0.0,0.0,0.569,16,9,9,16,3,Montréal Canadiens,2
Montréal Canadiens,4,30,0.5,1.0,2.0,0.523,20,5,11,20,2,Florida Panthers,5
Montréal Canadiens,6,50,0.5,1.0,2.0,0.608,6,6,13,9,0,Carolina Hurricanes,3
Montréal Canadiens,8,21,0.33299999999999996,1.0,3.0,0.59,6,7,6,12,0,Detroit Red Wings,5
Montréal Canadiens,21,26,0.2,1.0,5.0,0.444,19,4,11,17,6,Washington Capitals,2
Toronto Maple Leafs,21,21,0.0,0.0,4.0,0.5489999999999999,10,3,16,28,7,Montréal Canadiens,1
New York Islanders,8,19,0.0,0.0,1.0,0.321,19,5,14,19,4,Montréal Canadiens,2
Montréal Canadiens,13,21,0.0,0.0,6.0,0.545,12,6,15,9,4,Boston Bruins,5
